name,team,region,rank,rankValue,op.gg
katia,HammerHeads,South-east | 1,Gold 4,13,https://na.op.gg/summoner/userName=katia
ComplexGio,HammerHeads,South-east | 1,Silver 4,9,https://na.op.gg/summoner/userName=ComplexGio
Rebirth of PaiN,HammerHeads,South-east | 1,Gold 4,13,https://na.op.gg/summoner/userName=Rebirth of PaiN
Jin Hun,HammerHeads,South-east | 1,Gold 3,14,https://na.op.gg/summoner/userName=Jin Hun
tupidme,HammerHeads,South-east | 1,Gold 3,14,https://na.op.gg/summoner/userName=tupidme
Korean Legend,Georgia Tech Orange,South-east | 1,Diamond 4,21,https://na.op.gg/summoner/userName=Korean Legend
DarkFreaker,Georgia Tech Orange,South-east | 1,Diamond 4,21,https://na.op.gg/summoner/userName=DarkFreaker
am syn irl,Georgia Tech Orange,South-east | 1,Diamond 4,21,https://na.op.gg/summoner/userName=am syn irl
Infinium,Georgia Tech Orange,South-east | 1,Platinum 4,17,https://na.op.gg/summoner/userName=Infinium
finncepti0n,Georgia Tech Orange,South-east | 1,Platinum 3,18,https://na.op.gg/summoner/userName=finncepti0n
Arisusu,Challenger Smurfs,South-east | 1,Gold 2,15,https://na.op.gg/summoner/userName=Arisusu
Luna Rosendale,Challenger Smurfs,South-east | 1,Silver 3,10,https://na.op.gg/summoner/userName=Luna Rosendale
Bard Bard Bárd,Challenger Smurfs,South-east | 1,Gold 1,16,https://na.op.gg/summoner/userName=Bard Bard Bárd
steveand117,Challenger Smurfs,South-east | 1,Diamond 4,21,https://na.op.gg/summoner/userName=steveand117
Spidee,Challenger Smurfs,South-east | 1,Diamond 4,21,https://na.op.gg/summoner/userName=Spidee
Whiskeey Neat,BarryU Esports LoL,South-east | 1,Unranked,0,https://na.op.gg/summoner/userName=Whiskeey Neat
LanceplaysLoL,BarryU Esports LoL,South-east | 1,Diamond 3,22,https://na.op.gg/summoner/userName=LanceplaysLoL
Starking00,BarryU Esports LoL,South-east | 1,Silver 1,12,https://na.op.gg/summoner/userName=Starking00
StraightSarbaje,BarryU Esports LoL,South-east | 1,Silver 4,9,https://na.op.gg/summoner/userName=StraightSarbaje
iBengal,BarryU Esports LoL,South-east | 1,Gold 4,13,https://na.op.gg/summoner/userName=iBengal
Ownagé,BarryU Esports LoL,South-east | 1,Platinum 4,17,https://na.op.gg/summoner/userName=Ownagé
Fémme Fatale,BarryU Esports LoL,South-east | 1,Platinum 4,17,https://na.op.gg/summoner/userName=Fémme Fatale
ditto567,BarryU Esports LoL,South-east | 1,Diamond 2,23,https://na.op.gg/summoner/userName=ditto567
XingZe,Storm Surge Miami,South-east | 1,Gold 1,16,https://na.op.gg/summoner/userName=XingZe
Coola,Storm Surge Miami,South-east | 1,Gold 4,13,https://na.op.gg/summoner/userName=Coola
paulwong0418,Storm Surge Miami,South-east | 1,Gold 1,16,https://na.op.gg/summoner/userName=paulwong0418
Choco Mints,Storm Surge Miami,South-east | 1,Diamond 3,22,https://na.op.gg/summoner/userName=Choco Mints
jessicasquid,Storm Surge Miami,South-east | 1,Silver 4,9,https://na.op.gg/summoner/userName=jessicasquid
Buddy Shao,Storm Surge Miami,South-east | 1,Gold 4,13,https://na.op.gg/summoner/userName=Buddy Shao
Abzurdah,Storm Surge Miami,South-east | 1,Gold 4,13,https://na.op.gg/summoner/userName=Abzurdah
Da7oom,Storm Surge Miami,South-east | 1,Gold 3,14,https://na.op.gg/summoner/userName=Da7oom
KeiserEsports,Keiser Seahawks,South-east | 1,Unranked,0,https://na.op.gg/summoner/userName=KeiserEsports
wo hao lei ya,Keiser Seahawks,South-east | 1,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=wo hao lei ya
Bang8ang,Keiser Seahawks,South-east | 1,Platinum 4,17,https://na.op.gg/summoner/userName=Bang8ang
Antonio7,Keiser Seahawks,South-east | 1,Diamond 3,22,https://na.op.gg/summoner/userName=Antonio7
Roasty,Keiser Seahawks,South-east | 1,Gold 1,16,https://na.op.gg/summoner/userName=Roasty
TSM Holmesburg,Keiser Seahawks,South-east | 1,Gold 2,15,https://na.op.gg/summoner/userName=TSM Holmesburg
ArmedChief,Keiser Seahawks,South-east | 1,Gold 2,15,https://na.op.gg/summoner/userName=ArmedChief
BOOM8OOM,Keiser Seahawks,South-east | 1,Diamond 4,21,https://na.op.gg/summoner/userName=BOOM8OOM
Cathelia08,Keiser Seahawks,South-east | 1,Platinum 1,20,https://na.op.gg/summoner/userName=Cathelia08
Kaihiri,Keiser Seahawks,South-east | 1,Unranked,0,https://na.op.gg/summoner/userName=Kaihiri
K00 Smeb,UofA Open,North-west | 2,Unranked,0,https://na.op.gg/summoner/userName=K00 Smeb
Wang Yiren,UofA Open,North-west | 2,Diamond 4,21,https://na.op.gg/summoner/userName=Wang Yiren
OGC PikaPika,UofA Open,North-west | 2,Diamond 2,23,https://na.op.gg/summoner/userName=OGC PikaPika
AIgorithm,UofA Open,North-west | 2,Platinum 1,20,https://na.op.gg/summoner/userName=AIgorithm
Renguu,UofA Open,North-west | 2,Master,25,https://na.op.gg/summoner/userName=Renguu
Jason A W,UofA Open,North-west | 2,Diamond 3,22,https://na.op.gg/summoner/userName=Jason A W
KubixZesty,UofA Open,North-west | 2,Platinum 3,18,https://na.op.gg/summoner/userName=KubixZesty
Cyroean Maji,UofA Open,North-west | 2,Silver 1,12,https://na.op.gg/summoner/userName=Cyroean Maji
Iullaby,UofA Open,North-west | 2,Unranked,0,https://na.op.gg/summoner/userName=Iullaby
Rizzy wan,UofA Open,North-west | 2,Diamond 3,22,https://na.op.gg/summoner/userName=Rizzy wan
Siskyo,UofA Open,North-west | 2,Diamond 3,22,https://na.op.gg/summoner/userName=Siskyo
Delyze,UofA Open,North-west | 2,Diamond 1,24,https://na.op.gg/summoner/userName=Delyze
31315926,UofA Open,North-west | 2,Diamond 2,23,https://na.op.gg/summoner/userName=31315926
WoShiGarvin,UofA Open,North-west | 2,Diamond 2,23,https://na.op.gg/summoner/userName=WoShiGarvin
thebeginning321,UofA Open,North-west | 2,Diamond 4,21,https://na.op.gg/summoner/userName=thebeginning321
DARKLASERZ,UBC Open Bot,North-west | 2,Diamond 4,21,https://na.op.gg/summoner/userName=DARKLASERZ
KimKimSenior,UBC Open Bot,North-west | 2,Platinum 3,18,https://na.op.gg/summoner/userName=KimKimSenior
WTFmonkey,UBC Open Bot,North-west | 2,Diamond 4,21,https://na.op.gg/summoner/userName=WTFmonkey
IcyRay,UBC Open Bot,North-west | 2,Diamond 4,21,https://na.op.gg/summoner/userName=IcyRay
Memebox360,UBC Open Bot,North-west | 2,Platinum 3,18,https://na.op.gg/summoner/userName=Memebox360
DarkLones,UBC Open Bot,North-west | 2,Platinum 1,20,https://na.op.gg/summoner/userName=DarkLones
Trivia Boi,UBC Open Nexus,North-west | 1,Diamond 3,22,https://na.op.gg/summoner/userName=Trivia Boi
SnowmanKnight,UBC Open Bot,North-west | 2,Platinum 3,18,https://na.op.gg/summoner/userName=SnowmanKnight
TrophyTroop,UBC Open Bot,North-west | 2,Diamond 4,21,https://na.op.gg/summoner/userName=TrophyTroop
Keullala,cwawa and four wards,North-west | 2,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=Keullala
Shin Chin,cwawa and four wards,North-west | 2,Diamond 1,24,https://na.op.gg/summoner/userName=Shin Chin
Daddy Teddy,cwawa and four wards,North-west | 2,Diamond 2,23,https://na.op.gg/summoner/userName=Daddy Teddy
Eelmorth,cwawa and four wards,North-west | 2,Diamond 4,21,https://na.op.gg/summoner/userName=Eelmorth
PotatoSkins587,cwawa and four wards,North-west | 2,Unranked,0,https://na.op.gg/summoner/userName=PotatoSkins587
De57,cwawa and four wards,North-west | 2,Diamond 3,22,https://na.op.gg/summoner/userName=De57
SpaceX,cwawa and four wards,North-west | 2,Diamond 3,22,https://na.op.gg/summoner/userName=SpaceX
Scotiabank,SFU Open League,North-west | 2,Platinum 2,19,https://na.op.gg/summoner/userName=Scotiabank
Souliess,SFU Open League,North-west | 2,Diamond 3,22,https://na.op.gg/summoner/userName=Souliess
the84io,SFU Open League,North-west | 2,Diamond 4,21,https://na.op.gg/summoner/userName=the84io
pul,SFU Open League,North-west | 2,Platinum 4,17,https://na.op.gg/summoner/userName=pul
SupremeKangaroo,SFU Open League,North-west | 2,Diamond 4,21,https://na.op.gg/summoner/userName=SupremeKangaroo
hi im hungry,SFU Open League,North-west | 2,Diamond 4,21,https://na.op.gg/summoner/userName=hi im hungry
aMayZheng,SFU Open League,North-west | 2,Diamond 4,21,https://na.op.gg/summoner/userName=aMayZheng
i am wei,SFU Open League,North-west | 2,Diamond 3,22,https://na.op.gg/summoner/userName=i am wei
UAA Krischan,UAA Esports,North-west | 2,Platinum 3,18,https://na.op.gg/summoner/userName=UAA Krischan
JustKong,UAA Esports,North-west | 2,Platinum 4,17,https://na.op.gg/summoner/userName=JustKong
rybn7,UAA Esports,North-west | 2,Gold 4,13,https://na.op.gg/summoner/userName=rybn7
Bunnıe,UAA Esports,North-west | 2,Diamond 3,22,https://na.op.gg/summoner/userName=Bunnıe
Eskuhh,UAA Esports,North-west | 2,Platinum 4,17,https://na.op.gg/summoner/userName=Eskuhh
Phetsamone,UAA Esports,North-west | 2,Platinum 4,17,https://na.op.gg/summoner/userName=Phetsamone
Sior,Banned For Toxicity,North-west | 2,Platinum 2,19,https://na.op.gg/summoner/userName=Sior
disarmingd0nky,Banned For Toxicity,North-west | 2,Platinum 2,19,https://na.op.gg/summoner/userName=disarmingd0nky
Jeak,Banned For Toxicity,North-west | 2,Platinum 3,18,https://na.op.gg/summoner/userName=Jeak
puppyinahat,Banned For Toxicity,North-west | 2,Diamond 3,22,https://na.op.gg/summoner/userName=puppyinahat
Shadoko,Banned For Toxicity,North-west | 2,Platinum 4,17,https://na.op.gg/summoner/userName=Shadoko
NghtRush,UBC Open Top,North-west | 2,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=NghtRush
Trade,UBC Open Top,North-west | 2,Master,25,https://na.op.gg/summoner/userName=Trade
Iurker,UBC Open Top,North-west | 2,Diamond 4,21,https://na.op.gg/summoner/userName=Iurker
Cytotic,UBC Open Top,North-west | 2,Diamond 4,21,https://na.op.gg/summoner/userName=Cytotic
suhboy,UBC Open Top,North-west | 2,Platinum 1,20,https://na.op.gg/summoner/userName=suhboy
Rök,UBC Open Top,North-west | 2,Diamond 4,21,https://na.op.gg/summoner/userName=Rök
DarkAngelDestro,UBC Open Top,North-west | 2,Diamond 3,22,https://na.op.gg/summoner/userName=DarkAngelDestro
Thày Giáo Lâm,Boise State University White,North-west | 2,Diamond 4,21,https://na.op.gg/summoner/userName=Thày Giáo Lâm
Gïmmick,Boise State University White,North-west | 2,Diamond 4,21,https://na.op.gg/summoner/userName=Gïmmick
źªçç,Boise State University White,North-west | 2,Platinum 1,20,https://na.op.gg/summoner/userName=źªçç
Madara,Boise State University White,North-west | 2,Diamond 3,22,https://na.op.gg/summoner/userName=Madara
Lelðuch,Boise State University White,North-west | 2,Platinum 2,19,https://na.op.gg/summoner/userName=Lelðuch
Setup,Boise State University White,North-west | 2,Platinum 1,20,https://na.op.gg/summoner/userName=Setup
NotKoba,Boise State University White,North-west | 2,Diamond 4,21,https://na.op.gg/summoner/userName=NotKoba
tehDemonCryed,Boise State University White,North-west | 2,Gold 2,15,https://na.op.gg/summoner/userName=tehDemonCryed
Knight Kerry,Boise State University White,North-west | 2,Diamond 4,21,https://na.op.gg/summoner/userName=Knight Kerry
SusanTheChild,The Aspired,North-west | 2,Unranked,0,https://na.op.gg/summoner/userName=SusanTheChild
RyanTheMerciful,The Aspired,North-west | 2,Gold 1,16,https://na.op.gg/summoner/userName=RyanTheMerciful
ICanRageQuit,The Aspired,North-west | 2,Platinum 4,17,https://na.op.gg/summoner/userName=ICanRageQuit
ksteezie,The Aspired,North-west | 2,Silver 1,12,https://na.op.gg/summoner/userName=ksteezie
CodyDaGuy,The Aspired,North-west | 2,Gold 2,15,https://na.op.gg/summoner/userName=CodyDaGuy
bôji,The Aspired,North-west | 2,Gold 4,13,https://na.op.gg/summoner/userName=bôji
elysiaal,The Aspired,North-west | 2,Diamond 4,21,https://na.op.gg/summoner/userName=elysiaal
likeanepicboss,The Aspired,North-west | 2,Gold 4,13,https://na.op.gg/summoner/userName=likeanepicboss
ˇˇˇˇˇˇ,The Aspired,North-west | 2,Diamond 4,21,https://na.op.gg/summoner/userName=ˇˇˇˇˇˇ
Hashmer,The Aspired,North-west | 2,Platinum 4,17,https://na.op.gg/summoner/userName=Hashmer
Carolus Brit,Team Solid,North-west | 2,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=Carolus Brit
Oelyk,Team Solid,North-west | 2,Platinum 3,18,https://na.op.gg/summoner/userName=Oelyk
Mr Perfecteon,Team Solid,North-west | 2,Gold 4,13,https://na.op.gg/summoner/userName=Mr Perfecteon
Cöbalt,Team Solid,North-west | 2,Silver 2,11,https://na.op.gg/summoner/userName=Cöbalt
Jason Wayne,Team Solid,North-west | 2,Platinum 4,17,https://na.op.gg/summoner/userName=Jason Wayne
Ulfrrr,Griz JV,North-west | 2,Silver 3,10,https://na.op.gg/summoner/userName=Ulfrrr
Jet Jaguar,Griz JV,North-west | 2,Platinum 4,17,https://na.op.gg/summoner/userName=Jet Jaguar
Mavryck,Griz JV,North-west | 2,Platinum 2,19,https://na.op.gg/summoner/userName=Mavryck
Moon Moonn,Griz JV,North-west | 2,Silver 1,12,https://na.op.gg/summoner/userName=Moon Moonn
Goes,Griz JV,North-west | 2,Platinum 4,17,https://na.op.gg/summoner/userName=Goes
archer66,Griz JV,North-west | 2,Platinum 2,19,https://na.op.gg/summoner/userName=archer66
Dayze,Griz JV,North-west | 2,Gold 2,15,https://na.op.gg/summoner/userName=Dayze
Mävrick,Griz JV,North-west | 2,Gold 4,13,https://na.op.gg/summoner/userName=Mävrick
SIop,Griz JV,North-west | 2,Platinum 4,17,https://na.op.gg/summoner/userName=SIop
TempusER 1998,SFU Academy White,North-west | 2,Platinum 2,19,https://na.op.gg/summoner/userName=TempusER 1998
PacificProdigy,SFU Academy White,North-west | 2,Platinum 4,17,https://na.op.gg/summoner/userName=PacificProdigy
Cankatsa,SFU Academy White,North-west | 2,Diamond 3,22,https://na.op.gg/summoner/userName=Cankatsa
Lullencia,SFU Academy Red,North-west | 1,Diamond 4,21,https://na.op.gg/summoner/userName=Lullencia
Incoming Nerf,SFU Academy Red,North-west | 1,Unranked,0,https://na.op.gg/summoner/userName=Incoming Nerf
ƒangs,SFU Academy White,North-west | 2,Diamond 4,21,https://na.op.gg/summoner/userName=ƒangs
lvl 3 pleb,SFU Academy White,North-west | 2,Platinum 4,17,https://na.op.gg/summoner/userName=lvl 3 pleb
YumSouls,Colorado Frost JV,North-west | 2,Silver 1,12,https://na.op.gg/summoner/userName=YumSouls
Cyan Skunk,Colorado Frost JV,North-west | 2,Gold 4,13,https://na.op.gg/summoner/userName=Cyan Skunk
Pancakesqq,Colorado Frost JV,North-west | 2,Platinum 3,18,https://na.op.gg/summoner/userName=Pancakesqq
Błess,Colorado Frost JV,North-west | 2,Platinum 4,17,https://na.op.gg/summoner/userName=Błess
Aceofmonsters,Colorado Frost JV,North-west | 2,Gold 1,16,https://na.op.gg/summoner/userName=Aceofmonsters
Bionic Avian,Colorado Frost JV,North-west | 2,Platinum 4,17,https://na.op.gg/summoner/userName=Bionic Avian
Michaelmay1999,Colorado Frost JV,North-west | 2,Gold 3,14,https://na.op.gg/summoner/userName=Michaelmay1999
Bradley,UBC Judr Group,North-west | 1,Diamond 3,22,https://na.op.gg/summoner/userName=Bradley
Steelguy,UBC Judr Group,North-west | 1,Diamond 3,22,https://na.op.gg/summoner/userName=Steelguy
Plantie,UBC Judr Group,North-west | 1,Diamond 3,22,https://na.op.gg/summoner/userName=Plantie
Zeq,UBC Judr Group,North-west | 1,Gold 1,16,https://na.op.gg/summoner/userName=Zeq
íZir,UBC Judr Group,North-west | 1,Diamond 3,22,https://na.op.gg/summoner/userName=íZir
Toams,UBC Judr Group,North-west | 1,Diamond 3,22,https://na.op.gg/summoner/userName=Toams
Hoboslovepie,UBC Open Mid,North-west | 1,Diamond 1,24,https://na.op.gg/summoner/userName=Hoboslovepie
Lewd Loli Lover,UBC Open Mid,North-west | 1,Diamond 4,21,https://na.op.gg/summoner/userName=Lewd Loli Lover
Aiurian Skies,UBC Open Mid,North-west | 1,Diamond 4,21,https://na.op.gg/summoner/userName=Aiurian Skies
Ryuma,UBC Open Mid,North-west | 1,Diamond 4,21,https://na.op.gg/summoner/userName=Ryuma
Mownm,UBC Open Mid,North-west | 1,Diamond 4,21,https://na.op.gg/summoner/userName=Mownm
lolmanX,UBC Open Mid,North-west | 1,Diamond 3,22,https://na.op.gg/summoner/userName=lolmanX
Gummiworm,SFU Academy Blue,North-west | 1,Diamond 4,21,https://na.op.gg/summoner/userName=Gummiworm
ßread,SFU Academy Blue,North-west | 1,Gold 4,13,https://na.op.gg/summoner/userName=ßread
littlebear8889,SFU Academy Blue,North-west | 1,Silver 1,12,https://na.op.gg/summoner/userName=littlebear8889
Voltius,SFU Academy Blue,North-west | 1,Platinum 4,17,https://na.op.gg/summoner/userName=Voltius
Instalocker,SFU Academy Blue,North-west | 1,Gold 1,16,https://na.op.gg/summoner/userName=Instalocker
Xeryn,SFU Academy Blue,North-west | 1,Gold 3,14,https://na.op.gg/summoner/userName=Xeryn
Derian,SFU Academy Red,North-west | 1,Platinum 4,17,https://na.op.gg/summoner/userName=Derian
Yato,SFU Academy Red,North-west | 1,Platinum 2,19,https://na.op.gg/summoner/userName=Yato
CrimsomKnight,SFU Academy Red,North-west | 1,Diamond 4,21,https://na.op.gg/summoner/userName=CrimsomKnight
JK Slapgames,SFU Academy Red,North-west | 1,Gold 3,14,https://na.op.gg/summoner/userName=JK Slapgames
Mârk,SFU Academy Red,North-west | 1,Gold 1,16,https://na.op.gg/summoner/userName=Mârk
Hong Shi,SFU Academy Red,North-west | 1,Platinum 2,19,https://na.op.gg/summoner/userName=Hong Shi
Armeswar,SFU Academy Red,North-west | 1,Platinum 4,17,https://na.op.gg/summoner/userName=Armeswar
iLoveTeemo4Lyfe,Level Upone,North-west | 1,Platinum 4,17,https://na.op.gg/summoner/userName=iLoveTeemo4Lyfe
PierceBlade,Level Upone,North-west | 1,Platinum 3,18,https://na.op.gg/summoner/userName=PierceBlade
I Fap To Sneaky,Level Upone,North-west | 1,Platinum 4,17,https://na.op.gg/summoner/userName=I Fap To Sneaky
yandelenka,Level Upone,North-west | 1,Platinum 3,18,https://na.op.gg/summoner/userName=yandelenka
Jim Halpbert,Level Upone,North-west | 1,Platinum 4,17,https://na.op.gg/summoner/userName=Jim Halpbert
Swim or Sink,Level Upone,North-west | 1,Platinum 3,18,https://na.op.gg/summoner/userName=Swim or Sink
Fujimagari,Uvic Ocean,North-west | 1,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=Fujimagari
Supercomic,Uvic Ocean,North-west | 1,Platinum 1,20,https://na.op.gg/summoner/userName=Supercomic
Bhavan,Uvic Ocean,North-west | 1,Platinum 4,17,https://na.op.gg/summoner/userName=Bhavan
Kira Kuin,Uvic Ocean,North-west | 1,Unranked,0,https://na.op.gg/summoner/userName=Kira Kuin
ßipolar ßear,Uvic Ocean,North-west | 1,Platinum 3,18,https://na.op.gg/summoner/userName=ßipolar ßear
Ciancy,Uvic Ocean,North-west | 1,Diamond 2,23,https://na.op.gg/summoner/userName=Ciancy
OHydroxide,Uvic Ocean,North-west | 1,Diamond 4,21,https://na.op.gg/summoner/userName=OHydroxide
LAST Badwoman,Uvic Ocean,North-west | 1,Diamond 4,21,https://na.op.gg/summoner/userName=LAST Badwoman
K3 Pixel,Webfoots,North-west | 1,Silver 3,10,https://na.op.gg/summoner/userName=K3 Pixel
Sevenfold xd,Webfoots,North-west | 1,Diamond 4,21,https://na.op.gg/summoner/userName=Sevenfold xd
SkellyBro,Webfoots,North-west | 1,Gold 3,14,https://na.op.gg/summoner/userName=SkellyBro
thicccpoppy,Webfoots,North-west | 1,Platinum 4,17,https://na.op.gg/summoner/userName=thicccpoppy
Yoshiboss68,Webfoots,North-west | 1,Unranked,0,https://na.op.gg/summoner/userName=Yoshiboss68
hwut,Webfoots,North-west | 1,Gold 4,13,https://na.op.gg/summoner/userName=hwut
Snow Day Zoe,UBC Just OK,North-west | 1,Platinum 4,17,https://na.op.gg/summoner/userName=Snow Day Zoe
NullMega,UBCOgopogo,North-west | 1,Diamond 4,21,https://na.op.gg/summoner/userName=NullMega
moppy1234,UBC Just OK,North-west | 1,Platinum 4,17,https://na.op.gg/summoner/userName=moppy1234
polarîs,UBCOgopogo,North-west | 1,Platinum 4,17,https://na.op.gg/summoner/userName=polarîs
BlackKaito,UBCOgopogo,North-west | 1,Bronze 3,6,https://na.op.gg/summoner/userName=BlackKaito
Smartystnap,UBC Just OK,North-west | 1,Platinum 4,17,https://na.op.gg/summoner/userName=Smartystnap
Argøs,UBC Just OK,North-west | 1,Platinum 4,17,https://na.op.gg/summoner/userName=Argøs
Sylvurn,UBC Just OK,North-west | 1,Platinum 3,18,https://na.op.gg/summoner/userName=Sylvurn
KiritoShimura242,UBC Just OK,North-west | 1,Platinum 4,17,https://na.op.gg/summoner/userName=KiritoShimura242
Golden December,UBC Just OK,North-west | 1,Silver 4,9,https://na.op.gg/summoner/userName=Golden December
light2046,SEATTLE UNIVERSITY ESPORTS,North-west | 1,Unranked,0,https://na.op.gg/summoner/userName=light2046
TheMexican521,SEATTLE UNIVERSITY ESPORTS,North-west | 1,Unranked,0,https://na.op.gg/summoner/userName=TheMexican521
Darnimcool,SEATTLE UNIVERSITY ESPORTS,North-west | 1,Diamond 4,21,https://na.op.gg/summoner/userName=Darnimcool
Telephonic,SEATTLE UNIVERSITY ESPORTS,North-west | 1,Gold 4,13,https://na.op.gg/summoner/userName=Telephonic
Detective Teemø,SEATTLE UNIVERSITY ESPORTS,North-west | 1,Bronze 2,7,https://na.op.gg/summoner/userName=Detective Teemø
Lyter,SEATTLE UNIVERSITY ESPORTS,North-west | 1,Platinum 4,17,https://na.op.gg/summoner/userName=Lyter
UrPalAl,SEATTLE UNIVERSITY ESPORTS,North-west | 1,Gold 3,14,https://na.op.gg/summoner/userName=UrPalAl
Cônnor,SEATTLE UNIVERSITY ESPORTS,North-west | 1,Platinum 4,17,https://na.op.gg/summoner/userName=Cônnor
Gavín,SEATTLE UNIVERSITY ESPORTS,North-west | 1,Gold 4,13,https://na.op.gg/summoner/userName=Gavín
Boopdahoop,SEATTLE UNIVERSITY ESPORTS,North-west | 1,Silver 2,11,https://na.op.gg/summoner/userName=Boopdahoop
NotReallyBrad,SEATTLE UNIVERSITY ESPORTS,North-west | 1,Diamond 3,22,https://na.op.gg/summoner/userName=NotReallyBrad
Nitroxious,SEATTLE UNIVERSITY ESPORTS,North-west | 1,Silver 2,11,https://na.op.gg/summoner/userName=Nitroxious
DigDugCD620,SEATTLE UNIVERSITY ESPORTS,North-west | 1,Diamond 3,22,https://na.op.gg/summoner/userName=DigDugCD620
Múdkip,SEATTLE UNIVERSITY ESPORTS,North-west | 1,Platinum 2,19,https://na.op.gg/summoner/userName=Múdkip
seo youjong,SEATTLE UNIVERSITY ESPORTS,North-west | 1,Platinum 4,17,https://na.op.gg/summoner/userName=seo youjong
Prometheus Bound,SEATTLE UNIVERSITY ESPORTS,North-west | 1,Platinum 3,18,https://na.op.gg/summoner/userName=Prometheus Bound
coachmorrow,PC Pirates LOL,North-west | 1,Unranked,0,https://na.op.gg/summoner/userName=coachmorrow
luke575,PC Pirates LOL,North-west | 1,Gold 4,13,https://na.op.gg/summoner/userName=luke575
Pizzuto,PC Pirates LOL,North-west | 1,Silver 2,11,https://na.op.gg/summoner/userName=Pizzuto
SteelShot,PC Pirates LOL,North-west | 1,Silver 4,9,https://na.op.gg/summoner/userName=SteelShot
deadbearmat,PC Pirates LOL,North-west | 1,Gold 4,13,https://na.op.gg/summoner/userName=deadbearmat
Louie Wu,UBC Open Nexus,North-west | 1,Platinum 1,20,https://na.op.gg/summoner/userName=Louie Wu
iamhaans,UBC Open Nexus,North-west | 1,Diamond 4,21,https://na.op.gg/summoner/userName=iamhaans
Subluxe,UBC Open Nexus,North-west | 1,Platinum 4,17,https://na.op.gg/summoner/userName=Subluxe
gam3r186,UBC Open Nexus,North-west | 1,Gold 1,16,https://na.op.gg/summoner/userName=gam3r186
Renyxify,UBC Open Nexus,North-west | 1,Platinum 4,17,https://na.op.gg/summoner/userName=Renyxify
imtwelve69,UBC Open Nexus,North-west | 1,Gold 1,16,https://na.op.gg/summoner/userName=imtwelve69
Apathy Man,UBC Open Nexus,North-west | 1,Gold 1,16,https://na.op.gg/summoner/userName=Apathy Man
Quari,UBCOgopogo,North-west | 1,Unranked,0,https://na.op.gg/summoner/userName=Quari
CyanShrooms,UBCOgopogo,North-west | 1,Silver 2,11,https://na.op.gg/summoner/userName=CyanShrooms
EpicSaxGandalf,UBCOgopogo,North-west | 1,Gold 4,13,https://na.op.gg/summoner/userName=EpicSaxGandalf
shadowcat212,UBCOgopogo,North-west | 1,Silver 2,11,https://na.op.gg/summoner/userName=shadowcat212
cNuclear,St. Ambrose LoL Bees,North-west | 1,Unranked,0,https://na.op.gg/summoner/userName=cNuclear
riversided,St. Ambrose LoL Bees,North-west | 1,Master,25,https://na.op.gg/summoner/userName=riversided
dufko,St. Ambrose LoL Bees,North-west | 1,Silver 1,12,https://na.op.gg/summoner/userName=dufko
dafliegs,St. Ambrose LoL Bees,North-west | 1,Platinum 4,17,https://na.op.gg/summoner/userName=dafliegs
Pekls,St. Ambrose LoL Bees,North-west | 1,Diamond 4,21,https://na.op.gg/summoner/userName=Pekls
yuiop777,St. Ambrose LoL Bees,North-west | 1,Diamond 4,21,https://na.op.gg/summoner/userName=yuiop777
Zalty,Ember ETS,North-east | 8,Diamond 1,24,https://na.op.gg/summoner/userName=Zalty
Binkie,Ember ETS,North-east | 8,Platinum 3,18,https://na.op.gg/summoner/userName=Binkie
jte pew ds lanus,Ember ETS,North-east | 8,Diamond 1,24,https://na.op.gg/summoner/userName=jte pew ds lanus
star shopping,Ember ETS,North-east | 8,Master,25,https://na.op.gg/summoner/userName=star shopping
Pooky wan kenobi,Ember ETS,North-east | 8,Grandmaster,26,https://na.op.gg/summoner/userName=Pooky wan kenobi
PDog,Ember ETS,North-east | 8,Diamond 1,24,https://na.op.gg/summoner/userName=PDog
nothinghere,Ember ETS,North-east | 8,Diamond 3,22,https://na.op.gg/summoner/userName=nothinghere
wanted313,ETS Quake,North-east | 8,Platinum 3,18,https://na.op.gg/summoner/userName=wanted313
Aštarte,ETS Quake,North-east | 8,Platinum 3,18,https://na.op.gg/summoner/userName=Aštarte
TheFluffyOne,ETS Quake,North-east | 8,Diamond 4,21,https://na.op.gg/summoner/userName=TheFluffyOne
Kinaruzo,ETS Quake,North-east | 8,Gold 2,15,https://na.op.gg/summoner/userName=Kinaruzo
Konckey Dong,ETS Quake,North-east | 8,Diamond 4,21,https://na.op.gg/summoner/userName=Konckey Dong
Ic3Tag,ETS Quake,North-east | 8,Platinum 3,18,https://na.op.gg/summoner/userName=Ic3Tag
Je suis Baguette,ETS Quake,North-east | 8,Platinum 4,17,https://na.op.gg/summoner/userName=Je suis Baguette
X307,RWU esports,North-east | 8,Gold 3,14,https://na.op.gg/summoner/userName=X307
JWARRIOR1,RWU esports,North-east | 8,Platinum 3,18,https://na.op.gg/summoner/userName=JWARRIOR1
rockman6116,RWU esports,North-east | 8,Platinum 4,17,https://na.op.gg/summoner/userName=rockman6116
Greek Marine,RWU esports,North-east | 8,Gold 4,13,https://na.op.gg/summoner/userName=Greek Marine
