name,team,region,rank,rankValue,op.gg
musik2love,EGDCollective - Team Alpha,North-east | 4,Silver 2,11,https://na.op.gg/summoner/userName=musik2love
Lunagray,EGDCollective - Team Alpha,North-east | 4,Gold 4,13,https://na.op.gg/summoner/userName=Lunagray
Aerisun,SBU Golden Baboons,North-east | 4,Gold 3,14,https://na.op.gg/summoner/userName=Aerisun
DyNasty121,SBU Golden Baboons,North-east | 4,Gold 4,13,https://na.op.gg/summoner/userName=DyNasty121
Kilzzy,SBU Golden Baboons,North-east | 4,Gold 2,15,https://na.op.gg/summoner/userName=Kilzzy
Piano Max,SBU Golden Baboons,North-east | 4,Gold 3,14,https://na.op.gg/summoner/userName=Piano Max
jstocs5,SBU Golden Baboons,North-east | 4,Gold 1,16,https://na.op.gg/summoner/userName=jstocs5
McSlap,SBU Golden Baboons,North-east | 4,NOT INPUT,-1,https://na.op.gg/summoner/userName=McSlap
Shuya Camui,SBU Golden Baboons,North-east | 4,Gold 4,13,https://na.op.gg/summoner/userName=Shuya Camui
Deprusion,SBU Golden Baboons,North-east | 4,Gold 1,16,https://na.op.gg/summoner/userName=Deprusion
Caikness,SBU Golden Baboons,North-east | 4,Gold 3,14,https://na.op.gg/summoner/userName=Caikness
GodEnergized,Colgate University B,North-east | 4,Gold 4,13,https://na.op.gg/summoner/userName=GodEnergized
BeNiceToMeOrDie,Colgate University B,North-east | 4,Gold 4,13,https://na.op.gg/summoner/userName=BeNiceToMeOrDie
The1AflacDuck,Colgate University B,North-east | 4,Silver 2,11,https://na.op.gg/summoner/userName=The1AflacDuck
joeofsam,Colgate University B,North-east | 4,Gold 3,14,https://na.op.gg/summoner/userName=joeofsam
PPresidentTrump,Colgate University B,North-east | 4,Gold 3,14,https://na.op.gg/summoner/userName=PPresidentTrump
crazyknight007,Colgate University B,North-east | 4,Gold 3,14,https://na.op.gg/summoner/userName=crazyknight007
Destroyerx7,Colgate University B,North-east | 4,Gold 1,16,https://na.op.gg/summoner/userName=Destroyerx7
Int To The Fray,Colgate University B,North-east | 4,Gold 3,14,https://na.op.gg/summoner/userName=Int To The Fray
Lil Gremmie,Colgate University B,North-east | 4,Silver 4,9,https://na.op.gg/summoner/userName=Lil Gremmie
NeonTangent,Colgate University B,North-east | 4,NOT INPUT,-1,https://na.op.gg/summoner/userName=NeonTangent
pv2 parts,Stockton Ospreys Gold,North-east | 4,Silver 3,10,https://na.op.gg/summoner/userName=pv2 parts
Jolts12,Stockton Ospreys Gold,North-east | 4,Gold 1,16,https://na.op.gg/summoner/userName=Jolts12
Aureu,Stockton Ospreys Gold,North-east | 4,NOT INPUT,-1,https://na.op.gg/summoner/userName=Aureu
RvanKale,Stockton Ospreys Gold,North-east | 4,NOT INPUT,-1,https://na.op.gg/summoner/userName=RvanKale
Sssondara,Stockton Ospreys Gold,North-east | 4,Gold 4,13,https://na.op.gg/summoner/userName=Sssondara
DragonSamot100,Stockton Ospreys Gold,North-east | 4,Silver 2,11,https://na.op.gg/summoner/userName=DragonSamot100
JayCanPlay,Stockton Ospreys Gold,North-east | 4,Gold 4,13,https://na.op.gg/summoner/userName=JayCanPlay
morphice,Stockton Ospreys Gold,North-east | 4,Gold 2,15,https://na.op.gg/summoner/userName=morphice
G3ntlem4n,The Immortal Reds,North-east | 4,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=G3ntlem4n
GetYordledOn,The Immortal Reds,North-east | 4,Silver 3,10,https://na.op.gg/summoner/userName=GetYordledOn
Hyde Jackal,The Immortal Reds,North-east | 4,Gold 4,13,https://na.op.gg/summoner/userName=Hyde Jackal
kevster9781,The Immortal Reds,North-east | 4,Silver 2,11,https://na.op.gg/summoner/userName=kevster9781
ejorange,The Immortal Reds,North-east | 4,Gold 4,13,https://na.op.gg/summoner/userName=ejorange
notna2435,The Immortal Reds,North-east | 4,Gold 3,14,https://na.op.gg/summoner/userName=notna2435
astromist18,The Immortal Reds,North-east | 4,Gold 3,14,https://na.op.gg/summoner/userName=astromist18
faeLelpaM,The Immortal Reds,North-east | 4,Gold 1,16,https://na.op.gg/summoner/userName=faeLelpaM
Echostreak,The Thighonians,North-east | 4,Silver 1,12,https://na.op.gg/summoner/userName=Echostreak
IZ ONE Sakura,The Thighonians,North-east | 4,Silver 2,11,https://na.op.gg/summoner/userName=IZ ONE Sakura
Epic Excalibur,The Thighonians,North-east | 4,Silver 2,11,https://na.op.gg/summoner/userName=Epic Excalibur
BioSprite,The Thighonians,North-east | 4,Gold 1,16,https://na.op.gg/summoner/userName=BioSprite
Pmfemcorrin,The Thighonians,North-east | 4,Gold 4,13,https://na.op.gg/summoner/userName=Pmfemcorrin
Cytos,The Thighonians,North-east | 4,Gold 2,15,https://na.op.gg/summoner/userName=Cytos
Blindingmantis15,The Thighonians,North-east | 4,Bronze 2,7,https://na.op.gg/summoner/userName=Blindingmantis15
AlanaMeHarder,UA Wild Newbies,North-east | 4,NOT INPUT,-1,https://na.op.gg/summoner/userName=AlanaMeHarder
Czar225,UA Wild Newbies,North-east | 4,Gold 4,13,https://na.op.gg/summoner/userName=Czar225
Abhrajit Ghosh,UA Wild Newbies,North-east | 4,Gold 3,14,https://na.op.gg/summoner/userName=Abhrajit Ghosh
Bluerie31,UA Wild Newbies,North-east | 4,Silver 1,12,https://na.op.gg/summoner/userName=Bluerie31
NickOnline,UA Wild Newbies,North-east | 4,Gold 4,13,https://na.op.gg/summoner/userName=NickOnline
ManWithoutModem,UA Wild Newbies,North-east | 4,Gold 4,13,https://na.op.gg/summoner/userName=ManWithoutModem
portalforthewin,UA Wild Newbies,North-east | 4,Gold 2,15,https://na.op.gg/summoner/userName=portalforthewin
ChaXiuBao,UA Wild Newbies,North-east | 4,Unranked,0,https://na.op.gg/summoner/userName=ChaXiuBao
Rafioli,Oswego Team B,North-east | 4,Silver 1,12,https://na.op.gg/summoner/userName=Rafioli
nighthawk287,Oswego Team B,North-east | 4,Silver 2,11,https://na.op.gg/summoner/userName=nighthawk287
Gigabyte Ghost,Oswego Team B,North-east | 4,Silver 4,9,https://na.op.gg/summoner/userName=Gigabyte Ghost
EatingRainbows,Oswego Team B,North-east | 4,Silver 1,12,https://na.op.gg/summoner/userName=EatingRainbows
CapThan,Oswego Team B,North-east | 4,Bronze 3,6,https://na.op.gg/summoner/userName=CapThan
TheEnderGames,Oswego Team B,North-east | 4,Gold 3,14,https://na.op.gg/summoner/userName=TheEnderGames
Eucliwood Gaming,Keuka Gold Team,North-east | 4,Silver 2,11,https://na.op.gg/summoner/userName=Eucliwood Gaming
TheBigKyurem,Keuka Gold Team,North-east | 4,Bronze 1,8,https://na.op.gg/summoner/userName=TheBigKyurem
xeternalskiesx,Keuka Gold Team,North-east | 4,Gold 2,15,https://na.op.gg/summoner/userName=xeternalskiesx
Noxíoús,Keuka Gold Team,North-east | 4,Silver 3,10,https://na.op.gg/summoner/userName=Noxíoús
Infero,Keuka Gold Team,North-east | 4,Silver 4,9,https://na.op.gg/summoner/userName=Infero
BUTTERDESTROYER,Keuka Gold Team,North-east | 4,Silver 4,9,https://na.op.gg/summoner/userName=BUTTERDESTROYER
Nº Way,Keuka Gold Team,North-east | 4,Gold 2,15,https://na.op.gg/summoner/userName=Nº Way
Sidis,Keuka Gold Team,North-east | 4,Gold 3,14,https://na.op.gg/summoner/userName=Sidis
TreemanMD,Keuka Gold Team,North-east | 4,Silver 3,10,https://na.op.gg/summoner/userName=TreemanMD
SociopathonLol,FLCC Rapscallions,North-east | 4,Unranked,0,https://na.op.gg/summoner/userName=SociopathonLol
SK Jakku,FLCC Rapscallions,North-east | 4,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=SK Jakku
popcap11,FLCC Rapscallions,North-east | 4,Gold 4,13,https://na.op.gg/summoner/userName=popcap11
Gemthar,FLCC Rapscallions,North-east | 4,Silver 1,12,https://na.op.gg/summoner/userName=Gemthar
Strikeout130,FLCC Rapscallions,North-east | 4,Silver 2,11,https://na.op.gg/summoner/userName=Strikeout130
Smash 4 Bayo,FLCC Rapscallions,North-east | 4,Gold 4,13,https://na.op.gg/summoner/userName=Smash 4 Bayo
MissingSenna,FLCC Rapscallions,North-east | 4,NOT INPUT,-1,https://na.op.gg/summoner/userName=MissingSenna
fat tigers123,UToledo Esports JV Team,North-east | 3,Gold 4,13,https://na.op.gg/summoner/userName=fat tigers123
MasterTurtle88,UToledo Esports JV Team,North-east | 3,Silver 3,10,https://na.op.gg/summoner/userName=MasterTurtle88
Keaen,UToledo Esports JV Team,North-east | 3,Silver 4,9,https://na.op.gg/summoner/userName=Keaen
csof,UToledo Esports JV Team,North-east | 3,Gold 3,14,https://na.op.gg/summoner/userName=csof
Hippodog,UToledo Esports JV Team,North-east | 3,Silver 4,9,https://na.op.gg/summoner/userName=Hippodog
X80HDgraphicsX,UToledo Esports JV Team,North-east | 3,Gold 1,16,https://na.op.gg/summoner/userName=X80HDgraphicsX
Stand Ready,UToledo Esports JV Team,North-east | 3,Gold 3,14,https://na.op.gg/summoner/userName=Stand Ready
Kasutoku,UToledo Esports JV Team,North-east | 3,Gold 1,16,https://na.op.gg/summoner/userName=Kasutoku
majestic monkey5,UD VGTC JVTwo Team,North-east | 3,Silver 1,12,https://na.op.gg/summoner/userName=majestic monkey5
IntoTheDusk,UD VGTC JVTwo Team,North-east | 3,NOT INPUT,-1,https://na.op.gg/summoner/userName=IntoTheDusk
A Jaywalker,UD VGTC JVTwo Team,North-east | 3,Gold 1,16,https://na.op.gg/summoner/userName=A Jaywalker
ZzWww,UD VGTC JVTwo Team,North-east | 3,Gold 4,13,https://na.op.gg/summoner/userName=ZzWww
The Sad Hooker,UD VGTC JVTwo Team,North-east | 3,Gold 1,16,https://na.op.gg/summoner/userName=The Sad Hooker
cuprehan,UD VGTC JVTwo Team,North-east | 3,Gold 4,13,https://na.op.gg/summoner/userName=cuprehan
bamboohorse,UD VGTC JVTwo Team,North-east | 3,Silver 2,11,https://na.op.gg/summoner/userName=bamboohorse
Mother Hunter H,UD VGTC JVTwo Team,North-east | 3,Gold 1,16,https://na.op.gg/summoner/userName=Mother Hunter H
Roulette X,UD VGTC JVTwo Team,North-east | 3,Gold 3,14,https://na.op.gg/summoner/userName=Roulette X
Kobé,UMBC Golden Retrievers,North-east | 3,Gold 4,13,https://na.op.gg/summoner/userName=Kobé
Danderini,UMBC Golden Retrievers,North-east | 3,Gold 1,16,https://na.op.gg/summoner/userName=Danderini
Devil86,UMBC Golden Retrievers,North-east | 3,Gold 4,13,https://na.op.gg/summoner/userName=Devil86
DYLanXJLukster,UMBC Golden Retrievers,North-east | 3,Gold 1,16,https://na.op.gg/summoner/userName=DYLanXJLukster
dagazzagad,UMBC Golden Retrievers,North-east | 3,Gold 1,16,https://na.op.gg/summoner/userName=dagazzagad
oExcel,UMBC Golden Retrievers,North-east | 3,Unranked,0,https://na.op.gg/summoner/userName=oExcel
Jewbaliah,UMBC Golden Retrievers,North-east | 3,Gold 1,16,https://na.op.gg/summoner/userName=Jewbaliah
YikesItsWykes,UMBC Power Outage,East,NOT INPUT,-1,https://na.op.gg/summoner/userName=YikesItsWykes
TheBear259,Kent State Club GOLD,North-east | 3,Gold 2,15,https://na.op.gg/summoner/userName=TheBear259
OPeeNess,Kent State Club GOLD,North-east | 3,Gold 4,13,https://na.op.gg/summoner/userName=OPeeNess
Rabyrd,Kent State Club GOLD,North-east | 3,Silver 1,12,https://na.op.gg/summoner/userName=Rabyrd
clankXgear,Kent State Club GOLD,North-east | 3,Bronze 3,6,https://na.op.gg/summoner/userName=clankXgear
Winzig,Kent State Club GOLD,North-east | 3,Silver 3,10,https://na.op.gg/summoner/userName=Winzig
OblivionShay,Kent State Club GOLD,North-east | 3,Silver 3,10,https://na.op.gg/summoner/userName=OblivionShay
Mortelle,Kent State Club Blue,North-east | 3,Silver 2,11,https://na.op.gg/summoner/userName=Mortelle
Short Stop,Kent State Club GOLD,North-east | 3,Gold 4,13,https://na.op.gg/summoner/userName=Short Stop
TwinkieDaKid,Kent State Club GOLD,North-east | 3,Gold 3,14,https://na.op.gg/summoner/userName=TwinkieDaKid
IgnisEternus,Kent State Club GOLD,North-east | 3,Gold 2,15,https://na.op.gg/summoner/userName=IgnisEternus
viniiee,MUES Gold League B,North-east | 3,Gold 3,14,https://na.op.gg/summoner/userName=viniiee
DCart3r,MUES Gold League B,North-east | 3,NOT INPUT,-1,https://na.op.gg/summoner/userName=DCart3r
Edgzyx,MUES Gold League B,North-east | 3,Gold 3,14,https://na.op.gg/summoner/userName=Edgzyx
SnooznSusan,MUES Gold League B,North-east | 3,Gold 4,13,https://na.op.gg/summoner/userName=SnooznSusan
Com1cSens3,MUES Gold League B,North-east | 3,Silver 2,11,https://na.op.gg/summoner/userName=Com1cSens3
RedA3gis,MUES Gold League B,North-east | 3,Silver 4,9,https://na.op.gg/summoner/userName=RedA3gis
The God Devil,MUES Gold League B,North-east | 3,Gold 4,13,https://na.op.gg/summoner/userName=The God Devil
Humor,MUES Gold League A,North-east | 3,NOT INPUT,-1,https://na.op.gg/summoner/userName=Humor
danny123456789,Junior Varsity Team Blue,North-east | 3,Gold 4,13,https://na.op.gg/summoner/userName=danny123456789
Programatic,Deep Fried Courage,North-east | 3,Gold 3,14,https://na.op.gg/summoner/userName=Programatic
TLD Parzival,Deep Fried Courage,North-east | 3,Silver 1,12,https://na.op.gg/summoner/userName=TLD Parzival
Ninjascarff,Deep Fried Courage,North-east | 3,Gold 2,15,https://na.op.gg/summoner/userName=Ninjascarff
red bublz,Deep Fried Courage,North-east | 3,Gold 4,13,https://na.op.gg/summoner/userName=red bublz
blackemberX,Deep Fried Courage,North-east | 3,Silver 2,11,https://na.op.gg/summoner/userName=blackemberX
Snowﬂake,Junior Varsity Team Blue,North-east | 3,NOT INPUT,-1,https://na.op.gg/summoner/userName=Snowﬂake
grandpaaly,Deep Fried Courage,North-east | 3,Gold 4,13,https://na.op.gg/summoner/userName=grandpaaly
Kaibully,UMBC Funky Fellas,North-east | 3,Gold 3,14,https://na.op.gg/summoner/userName=Kaibully
GrandG1331,UMBC Funky Fellas,North-east | 3,Gold 3,14,https://na.op.gg/summoner/userName=GrandG1331
Datalor,UMBC Funky Fellas,North-east | 3,Gold 3,14,https://na.op.gg/summoner/userName=Datalor
zonicboom,UMBC Funky Fellas,North-east | 3,Gold 1,16,https://na.op.gg/summoner/userName=zonicboom
jùju,UMBC Funky Fellas,North-east | 3,Gold 2,15,https://na.op.gg/summoner/userName=jùju
OtterGeneral,UMBC Funky Fellas,North-east | 3,Bronze 1,8,https://na.op.gg/summoner/userName=OtterGeneral
Dast,UMBC Funky Fellas,North-east | 3,Gold 2,15,https://na.op.gg/summoner/userName=Dast
SilentTouch,Morganites Academy,North-east | 3,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=SilentTouch
XSuperJustin,Morganites Academy,North-east | 3,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=XSuperJustin
BaoBuns,Morganites Academy,North-east | 3,Gold 4,13,https://na.op.gg/summoner/userName=BaoBuns
KidRobin,Morganites Academy,North-east | 3,NOT INPUT,-1,https://na.op.gg/summoner/userName=KidRobin
erzah,Morganites Academy,North-east | 3,Silver 1,12,https://na.op.gg/summoner/userName=erzah
Siphon,Morganites Academy,North-east | 3,Silver 4,9,https://na.op.gg/summoner/userName=Siphon
davynavy,Morganites Academy,North-east | 3,Silver 4,9,https://na.op.gg/summoner/userName=davynavy
thamux,UMD Gold League Team,North-east | 3,Gold 1,16,https://na.op.gg/summoner/userName=thamux
EnergySword567,UMD Gold League Team,North-east | 3,Gold 1,16,https://na.op.gg/summoner/userName=EnergySword567
Ghyron,UMD Gold League Team,North-east | 3,Bronze 1,8,https://na.op.gg/summoner/userName=Ghyron
Lee Bosun,UMD Gold League Team,North-east | 3,Gold 4,13,https://na.op.gg/summoner/userName=Lee Bosun
TryingRobin,UMD Gold League Team,North-east | 3,Gold 4,13,https://na.op.gg/summoner/userName=TryingRobin
Ayameki,MUES Gold League A,North-east | 3,Bronze 3,6,https://na.op.gg/summoner/userName=Ayameki
HolyNinja16,MUES Gold League A,North-east | 3,Gold 3,14,https://na.op.gg/summoner/userName=HolyNinja16
Burning Hinokami,MUES Gold League A,North-east | 3,Gold 2,15,https://na.op.gg/summoner/userName=Burning Hinokami
chuckyonder,MUES Gold League A,North-east | 3,Silver 4,9,https://na.op.gg/summoner/userName=chuckyonder
TheJevil,MUES Gold League A,North-east | 3,Gold 4,13,https://na.op.gg/summoner/userName=TheJevil
piglionthor,Junior Varsity Team Blue,North-east | 3,Silver 1,12,https://na.op.gg/summoner/userName=piglionthor
TheGreatKexster,Junior Varsity Team Blue,North-east | 3,Bronze 1,8,https://na.op.gg/summoner/userName=TheGreatKexster
import antigrav,Junior Varsity Team Blue,North-east | 3,Silver 4,9,https://na.op.gg/summoner/userName=import antigrav
Sealclubber264,Junior Varsity Team Blue,North-east | 3,Gold 1,16,https://na.op.gg/summoner/userName=Sealclubber264
Jun Long,Junior Varsity Team Blue,North-east | 3,Silver 4,9,https://na.op.gg/summoner/userName=Jun Long
HecOneTrick,Junior Varsity Team Blue,North-east | 3,Silver 2,11,https://na.op.gg/summoner/userName=HecOneTrick
beeg whap,Kent State Club Blue,North-east | 3,Silver 4,9,https://na.op.gg/summoner/userName=beeg whap
Darth Revan,Kent State Club Blue,North-east | 3,Gold 2,15,https://na.op.gg/summoner/userName=Darth Revan
SilentWolf790,Kent State Club Blue,North-east | 3,Silver 4,9,https://na.op.gg/summoner/userName=SilentWolf790
DreadBread,Kent State Club Blue,North-east | 3,Silver 1,12,https://na.op.gg/summoner/userName=DreadBread
bob1299,Kent State Club Blue,North-east | 3,NOT INPUT,-1,https://na.op.gg/summoner/userName=bob1299
Gigabyted,Rock.lol White,North-east | 2,NOT INPUT,-1,https://na.op.gg/summoner/userName=Gigabyted
Fmaya18,Rock.lol White,North-east | 2,Gold 2,15,https://na.op.gg/summoner/userName=Fmaya18
FrostFlower11,Rock.lol White,North-east | 2,Bronze 2,7,https://na.op.gg/summoner/userName=FrostFlower11
bookshark13,Rock.lol White,North-east | 2,Gold 4,13,https://na.op.gg/summoner/userName=bookshark13
hi im gilin,Rock.lol White,North-east | 2,Gold 2,15,https://na.op.gg/summoner/userName=hi im gilin
Fireofbob,Rock.lol White,North-east | 2,Gold 4,13,https://na.op.gg/summoner/userName=Fireofbob
Kocksy,Rock.lol White,North-east | 2,Gold 3,14,https://na.op.gg/summoner/userName=Kocksy
Mookman111,Rock.lol White,North-east | 2,Gold 4,13,https://na.op.gg/summoner/userName=Mookman111
Känra,Rock.lol White,North-east | 2,Gold 4,13,https://na.op.gg/summoner/userName=Känra
BattleMaestro,PCT Default Untitled,North-east | 2,Gold 2,15,https://na.op.gg/summoner/userName=BattleMaestro
Wide Hips,PCT Default Untitled,North-east | 2,Gold 4,13,https://na.op.gg/summoner/userName=Wide Hips
Hypha,PCT Default Untitled,North-east | 2,Gold 4,13,https://na.op.gg/summoner/userName=Hypha
illmatiik,PCT Default Untitled,North-east | 2,Gold 4,13,https://na.op.gg/summoner/userName=illmatiik
Aces0817,PCT Default Untitled,North-east | 2,Silver 1,12,https://na.op.gg/summoner/userName=Aces0817
Decentlizard56,PCT Default Untitled,North-east | 2,Gold 3,14,https://na.op.gg/summoner/userName=Decentlizard56
FweakinTurtle,PCT Default Untitled,North-east | 2,Gold 4,13,https://na.op.gg/summoner/userName=FweakinTurtle
Krishon10,Akron Zips Club Silver,North-east | 2,Silver 3,10,https://na.op.gg/summoner/userName=Krishon10
Estøc,Akron Zips Club Silver,North-east | 2,Gold 2,15,https://na.op.gg/summoner/userName=Estøc
Necromancer54,Akron Zips Club Silver,North-east | 2,Silver 2,11,https://na.op.gg/summoner/userName=Necromancer54
MrCookieYt,Akron Zips Club Silver,North-east | 2,Gold 3,14,https://na.op.gg/summoner/userName=MrCookieYt
BrotherKingYugo,Akron Zips Club Bronze,North-east | 1,Gold 4,13,https://na.op.gg/summoner/userName=BrotherKingYugo
MrKiwiism,Akron Zips Club Bronze,North-east | 1,NOT INPUT,-1,https://na.op.gg/summoner/userName=MrKiwiism
Jawani,Akron Zips Club Silver,North-east | 2,Bronze 2,7,https://na.op.gg/summoner/userName=Jawani
Sloppy Joe,Akron Zips Club Bronze,North-east | 1,NOT INPUT,-1,https://na.op.gg/summoner/userName=Sloppy Joe
Khaiiiiii,Akron Zips Club Silver,North-east | 2,Bronze 3,6,https://na.op.gg/summoner/userName=Khaiiiiii
pumpkinIRL,Akron Zips Club Gold,North-east | 1,Gold 1,16,https://na.op.gg/summoner/userName=pumpkinIRL
bobbyjoegree,Akron Zips Club Silver,North-east | 2,Gold 4,13,https://na.op.gg/summoner/userName=bobbyjoegree
Shadowfang7875,U NewHaven Blue,North-east | 2,Unranked,0,https://na.op.gg/summoner/userName=Shadowfang7875
itchycolon,U NewHaven Blue,North-east | 2,Bronze 1,8,https://na.op.gg/summoner/userName=itchycolon
PJ294,U NewHaven Blue,North-east | 2,Bronze 1,8,https://na.op.gg/summoner/userName=PJ294
DarkBlade92,U NewHaven Blue,North-east | 2,Silver 3,10,https://na.op.gg/summoner/userName=DarkBlade92
remoxxdatsxxme,U NewHaven Blue,North-east | 2,Silver 4,9,https://na.op.gg/summoner/userName=remoxxdatsxxme
Miragestallio,U NewHaven Blue,North-east | 2,Silver 2,11,https://na.op.gg/summoner/userName=Miragestallio
TheJonSmith,U NewHaven Blue,North-east | 2,Gold 3,14,https://na.op.gg/summoner/userName=TheJonSmith
Sunrìse,U NewHaven Blue,North-east | 2,Silver 4,9,https://na.op.gg/summoner/userName=Sunrìse
Yonagi Kei,U NewHaven Blue,North-east | 2,Gold 4,13,https://na.op.gg/summoner/userName=Yonagi Kei
Slurpe,RMU Team Red,North-east | 2,Silver 2,11,https://na.op.gg/summoner/userName=Slurpe
LoefBloek,RMU Team Red,North-east | 2,Gold 4,13,https://na.op.gg/summoner/userName=LoefBloek
Mittica,RMU Team Red,North-east | 2,Gold 2,15,https://na.op.gg/summoner/userName=Mittica
Strandomintoo,RMU Team Red,North-east | 2,Gold 1,16,https://na.op.gg/summoner/userName=Strandomintoo
Lanks,RMU Team Red,North-east | 2,Unranked,0,https://na.op.gg/summoner/userName=Lanks
xillnoc,RMU Team Red,North-east | 2,Gold 1,16,https://na.op.gg/summoner/userName=xillnoc
Gir Knives,RMU Team Red,North-east | 2,Gold 4,13,https://na.op.gg/summoner/userName=Gir Knives
russ217187,RMU Team Red,North-east | 2,Gold 2,15,https://na.op.gg/summoner/userName=russ217187
NormTrooper67,RMU Team Red,North-east | 2,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=NormTrooper67
NFC412,RMU Team Red,North-east | 2,Bronze 3,6,https://na.op.gg/summoner/userName=NFC412
MonkWisdom,RMU Team Red,North-east | 2,Bronze 1,8,https://na.op.gg/summoner/userName=MonkWisdom
highly corrosive,RMU Team Red,North-east | 2,Silver 4,9,https://na.op.gg/summoner/userName=highly corrosive
Imwhipped,RMU Team Red,North-east | 2,Unranked,0,https://na.op.gg/summoner/userName=Imwhipped
ShadowKyng,RMU Team Red,North-east | 2,Gold 3,14,https://na.op.gg/summoner/userName=ShadowKyng
Griddlesticks,Pog United,North-east | 2,Silver 2,11,https://na.op.gg/summoner/userName=Griddlesticks
Threekay,Pog United,North-east | 2,Gold 4,13,https://na.op.gg/summoner/userName=Threekay
smcfarland,Pog United,North-east | 2,Gold 4,13,https://na.op.gg/summoner/userName=smcfarland
Conscentia,Pog United,North-east | 2,Gold 1,16,https://na.op.gg/summoner/userName=Conscentia
PeachKid,Pog United,North-east | 2,Gold 3,14,https://na.op.gg/summoner/userName=PeachKid
ChromeMan7,Pog United,North-east | 2,Silver 2,11,https://na.op.gg/summoner/userName=ChromeMan7
Meptora,PCT Ironcats,North-east | 2,Silver 1,12,https://na.op.gg/summoner/userName=Meptora
BioMattrix,PCT Ironcats,North-east | 2,Bronze 4,5,https://na.op.gg/summoner/userName=BioMattrix
Bobferlensky,PCT Ironcats,North-east | 2,Silver 2,11,https://na.op.gg/summoner/userName=Bobferlensky
R3DWING,PCT Ironcats,North-east | 2,Gold 3,14,https://na.op.gg/summoner/userName=R3DWING
InherentShooter,PCT Ironcats,North-east | 2,Silver 1,12,https://na.op.gg/summoner/userName=InherentShooter
TheBigBocca23,PCT Ironcats,North-east | 2,Gold 4,13,https://na.op.gg/summoner/userName=TheBigBocca23
Surrattosaurus,Woad's Warriors,North-east | 2,Gold 2,15,https://na.op.gg/summoner/userName=Surrattosaurus
orangeninja1234,Woad's Warriors,North-east | 2,Silver 1,12,https://na.op.gg/summoner/userName=orangeninja1234
LegaIize Ranch,Woad's Warriors,North-east | 2,Silver 1,12,https://na.op.gg/summoner/userName=LegaIize Ranch
KonySurviver,Woad's Warriors,North-east | 2,Gold 4,13,https://na.op.gg/summoner/userName=KonySurviver
SolT,Woad's Warriors,North-east | 2,Gold 2,15,https://na.op.gg/summoner/userName=SolT
Earl the unicorn,Woad's Warriors,North-east | 2,Gold 3,14,https://na.op.gg/summoner/userName=Earl the unicorn
iHalcyonK,Woad's Warriors,North-east | 2,Gold 3,14,https://na.op.gg/summoner/userName=iHalcyonK
Dark FlowFN,Woad's Warriors,North-east | 2,Gold 2,15,https://na.op.gg/summoner/userName=Dark FlowFN
gokuplayer,SHU CSL TEAM,North-east | 2,Iron 1,4,https://na.op.gg/summoner/userName=gokuplayer
Lay on Cow,SHU CSL TEAM,North-east | 2,Gold 4,13,https://na.op.gg/summoner/userName=Lay on Cow
GABRIELTHEPROFIT,SHU CSL TEAM,North-east | 2,Silver 4,9,https://na.op.gg/summoner/userName=GABRIELTHEPROFIT
RocketSandrew,SHU CSL TEAM,North-east | 2,Bronze 4,5,https://na.op.gg/summoner/userName=RocketSandrew
Blitzhunter74,SHU CSL TEAM,North-east | 2,Silver 3,10,https://na.op.gg/summoner/userName=Blitzhunter74
Nerdy99,SHU CSL TEAM,North-east | 2,Silver 3,10,https://na.op.gg/summoner/userName=Nerdy99
InsaneSouls,SHU CSL TEAM,North-east | 2,NOT INPUT,-1,https://na.op.gg/summoner/userName=InsaneSouls
Renno,WVU PSC White,North-east | 2,Bronze 1,8,https://na.op.gg/summoner/userName=Renno
HGG Young Itz,WVU PSC White,North-east | 2,Unranked,0,https://na.op.gg/summoner/userName=HGG Young Itz
r34 Nasus,WVU PSC White,North-east | 2,Gold 2,15,https://na.op.gg/summoner/userName=r34 Nasus
Rylarth,WVU PSC White,North-east | 2,Silver 3,10,https://na.op.gg/summoner/userName=Rylarth
I Messed  UP,Lyco-Plague,North-east | 2,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=I Messed  UP
WhòsUrDaddy,Lyco-Plague,North-east | 2,Gold 1,16,https://na.op.gg/summoner/userName=WhòsUrDaddy
theskylord18,Lyco-Plague,North-east | 2,Silver 2,11,https://na.op.gg/summoner/userName=theskylord18
Doctor Magician,Lyco-Plague,North-east | 2,Silver 4,9,https://na.op.gg/summoner/userName=Doctor Magician
Avvey,CCSU  Blue,North-east | 2,NOT INPUT,-1,https://na.op.gg/summoner/userName=Avvey
Ramesis,CCSU  Blue,North-east | 2,RANK NOT FOUND,0,https://na.op.gg/summoner/userName=Ramesis
BD161,CCSU  Blue,North-east | 2,NOT INPUT,-1,https://na.op.gg/summoner/userName=BD161
Matad0rr,CCSU  Blue,North-east | 2,Gold 3,14,https://na.op.gg/summoner/userName=Matad0rr
Jerbear1912,CCSU  Blue,North-east | 2,NOT INPUT,-1,https://na.op.gg/summoner/userName=Jerbear1912
Lord of Valarin,CCSU  Blue,North-east | 2,Silver 2,11,https://na.op.gg/summoner/userName=Lord of Valarin
